trip_scheduledArrival,trip_realtimeArrival,trip_arrivalDelay,trip_scheduledDeparture,trip_realtimeDeparture,trip_departureDelay,trip_realtime,trip_realtimeState,trip_serviceDay,trip_trip.gtfsId,trip_trip.route.shortName,stop_gtfsId,stop_name
49320,49320,0,49320,49320,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1315,841,HSL:9208264,Kompassikuja
52020,52020,0,52020,52020,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1400,841,HSL:9208264,Kompassikuja
55740,55740,0,55740,55740,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1500,841,HSL:9208264,Kompassikuja
60240,60240,0,60240,60240,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1615,841,HSL:9208264,Kompassikuja
62880,62880,0,62880,62880,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1700,841,HSL:9208264,Kompassikuja
49320,49320,0,49320,49320,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1315,841,HSL:9208258,Amiraalinmäki
52020,52020,0,52020,52020,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1400,841,HSL:9208258,Amiraalinmäki
55740,55740,0,55740,55740,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1500,841,HSL:9208258,Amiraalinmäki
60240,60240,0,60240,60240,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1615,841,HSL:9208258,Amiraalinmäki
62880,62880,0,62880,62880,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1700,841,HSL:9208258,Amiraalinmäki
48300,48300,0,48300,48300,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1305,848,HSL:9208256,Miilin terminaali
48900,48900,0,48900,48900,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1326,842,HSL:9208256,Miilin terminaali
50160,50160,0,50160,50160,0,False,SCHEDULED,1631912400,HSL:9843_20210917_La_2_1345,843,HSL:9208256,Miilin terminaali
51900,51900,0,51900,51900,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1405,848,HSL:9208256,Miilin terminaali
52500,52500,0,52500,52500,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1426,842,HSL:9208256,Miilin terminaali
46260,46260,0,46260,46260,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1218,848,HSL:9208257,Miilin terminaali
47220,47220,0,47220,47220,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1240,842,HSL:9208257,Miilin terminaali
48420,48420,0,48420,48420,0,False,SCHEDULED,1631912400,HSL:9843_20210917_La_1_1300,843,HSL:9208257,Miilin terminaali
49860,49860,0,49860,49860,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1318,848,HSL:9208257,Miilin terminaali
50700,50700,0,50700,50700,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1338,842,HSL:9208257,Miilin terminaali
46260,46260,0,46260,46260,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1218,848,HSL:9208250,Graniittitie
48540,48540,0,48540,48540,0,False,SCHEDULED,1631912400,HSL:9843_20210917_La_1_1300,843,HSL:9208250,Graniittitie
49860,49860,0,49860,49860,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1318,848,HSL:9208250,Graniittitie
53460,53460,0,53460,53460,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1418,848,HSL:9208250,Graniittitie
57060,57060,0,57060,57060,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1518,848,HSL:9208250,Graniittitie
48240,48240,0,48240,48240,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1305,848,HSL:9208251,Graniittitie
51840,51840,0,51840,51840,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1405,848,HSL:9208251,Graniittitie
55440,55440,0,55440,55440,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1505,848,HSL:9208251,Graniittitie
59040,59040,0,59040,59040,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1605,848,HSL:9208251,Graniittitie
62640,62640,0,62640,62640,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1705,848,HSL:9208251,Graniittitie
47280,47280,0,47280,47280,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1240,842,HSL:9208252,Pähkinälehto
48480,48480,0,48480,48480,0,False,SCHEDULED,1631912400,HSL:9843_20210917_La_1_1300,843,HSL:9208252,Pähkinälehto
50760,50760,0,50760,50760,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1338,842,HSL:9208252,Pähkinälehto
54480,54480,0,54480,54480,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1438,842,HSL:9208252,Pähkinälehto
58080,58080,0,58080,58080,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1538,842,HSL:9208252,Pähkinälehto
48840,48840,0,48840,48840,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1326,842,HSL:9208253,Pähkinälehto
50040,50040,0,50040,50040,0,False,SCHEDULED,1631912400,HSL:9843_20210917_La_2_1345,843,HSL:9208253,Pähkinälehto
52440,52440,0,52440,52440,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1426,842,HSL:9208253,Pähkinälehto
56040,56040,0,56040,56040,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1526,842,HSL:9208253,Pähkinälehto
59640,59640,0,59640,59640,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1626,842,HSL:9208253,Pähkinälehto
57300,57300,0,57300,57300,0,False,SCHEDULED,1631912400,HSL:9788B_20210917_La_1_1550,788B,HSL:9221203,Savijärven kartano
57360,57360,0,57360,57360,0,False,SCHEDULED,1631912400,HSL:9788B_20210917_La_1_1550,788B,HSL:9221205,Lillängintie
57360,57360,0,57360,57360,0,False,SCHEDULED,1631912400,HSL:9788B_20210917_La_1_1550,788B,HSL:9221204,Lehtikuusentie
47580,47580,0,47580,47580,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1240,842,HSL:9208242,Kalasääskentie
51060,51060,0,51060,51060,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1338,842,HSL:9208242,Kalasääskentie
54780,54780,0,54780,54780,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1438,842,HSL:9208242,Kalasääskentie
58380,58380,0,58380,58380,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1538,842,HSL:9208242,Kalasääskentie
61980,61980,0,61980,61980,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1638,842,HSL:9208242,Kalasääskentie
47580,47580,0,47580,47580,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1240,842,HSL:9208237,Pyykuja
51060,51060,0,51060,51060,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1338,842,HSL:9208237,Pyykuja
54780,54780,0,54780,54780,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1438,842,HSL:9208237,Pyykuja
58380,58380,0,58380,58380,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1538,842,HSL:9208237,Pyykuja
61980,61980,0,61980,61980,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1638,842,HSL:9208237,Pyykuja
47640,47640,0,47640,47640,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1240,842,HSL:9208238,Metsokuja
48360,48360,0,48360,48360,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1326,842,HSL:9208238,Metsokuja
51120,51120,0,51120,51120,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1338,842,HSL:9208238,Metsokuja
51960,51960,0,51960,51960,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1426,842,HSL:9208238,Metsokuja
54840,54840,0,54840,54840,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1438,842,HSL:9208238,Metsokuja
48420,48420,0,48420,48420,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1326,842,HSL:9208239,Hiirihaukankuja
52020,52020,0,52020,52020,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1426,842,HSL:9208239,Hiirihaukankuja
55620,55620,0,55620,55620,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1526,842,HSL:9208239,Hiirihaukankuja
59220,59220,0,59220,59220,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1626,842,HSL:9208239,Hiirihaukankuja
62820,62820,0,62820,62820,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1726,842,HSL:9208239,Hiirihaukankuja
46320,46320,0,46320,46320,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1218,848,HSL:9208232,Bergåsantie
49920,49920,0,49920,49920,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1318,848,HSL:9208232,Bergåsantie
53520,53520,0,53520,53520,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1418,848,HSL:9208232,Bergåsantie
57180,57180,0,57180,57180,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1518,848,HSL:9208232,Bergåsantie
60720,60720,0,60720,60720,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1618,848,HSL:9208232,Bergåsantie
48240,48240,0,48240,48240,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1305,848,HSL:9208233,Bergåsantie
51840,51840,0,51840,51840,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1405,848,HSL:9208233,Bergåsantie
55440,55440,0,55440,55440,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1505,848,HSL:9208233,Bergåsantie
59040,59040,0,59040,59040,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1605,848,HSL:9208233,Bergåsantie
62640,62640,0,62640,62640,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1705,848,HSL:9208233,Bergåsantie
57420,57420,0,57420,57420,0,False,SCHEDULED,1631912400,HSL:9788B_20210917_La_1_1550,788B,HSL:9221207,Herralantie
57480,57480,0,57480,57480,0,False,SCHEDULED,1631912400,HSL:9788B_20210917_La_1_1550,788B,HSL:9221209,Notkotie
57420,57420,0,57420,57420,0,False,SCHEDULED,1631912400,HSL:9788B_20210917_La_1_1550,788B,HSL:9221208,Lugnnäsintie
45840,45878,38,45840,45903,63,True,UPDATED,1631912400,HSL:31M1_20210917_La_1_1244,M1,HSL:2314601,Matinkylä
46260,46265,5,46260,46290,30,True,UPDATED,1631912400,HSL:31M1_20210917_La_1_1251,M1,HSL:2314601,Matinkylä
46740,46715,-25,46740,46740,0,True,UPDATED,1631912400,HSL:31M1_20210917_La_1_1259,M1,HSL:2314601,Matinkylä
47160,47157,-3,47160,47182,22,True,UPDATED,1631912400,HSL:31M1_20210917_La_1_1306,M1,HSL:2314601,Matinkylä
47640,47615,-25,47640,47640,0,True,UPDATED,1631912400,HSL:31M1_20210917_La_1_1314,M1,HSL:2314601,Matinkylä
46320,46320,0,46320,46320,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1218,848,HSL:9208230,Hangelby
48600,48600,0,48600,48600,0,False,SCHEDULED,1631912400,HSL:9843_20210917_La_1_1300,843,HSL:9208230,Hangelby
49920,49920,0,49920,49920,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1318,848,HSL:9208230,Hangelby
53520,53520,0,53520,53520,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1418,848,HSL:9208230,Hangelby
57120,57120,0,57120,57120,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1518,848,HSL:9208230,Hangelby
48240,48240,0,48240,48240,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1305,848,HSL:9208231,Hangelby
49920,49920,0,49920,49920,0,False,SCHEDULED,1631912400,HSL:9843_20210917_La_2_1345,843,HSL:9208231,Hangelby
51840,51840,0,51840,51840,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1405,848,HSL:9208231,Hangelby
55440,55440,0,55440,55440,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1505,848,HSL:9208231,Hangelby
59040,59040,0,59040,59040,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1605,848,HSL:9208231,Hangelby
45660,45641,-19,45660,45666,6,True,UPDATED,1631912400,HSL:31M1_20210917_La_2_1200,M1,HSL:2314602,Matinkylä
46080,46087,7,46080,46112,32,True,UPDATED,1631912400,HSL:31M1_20210917_La_2_1207,M1,HSL:2314602,Matinkylä
46560,46543,-17,46560,46568,8,True,UPDATED,1631912400,HSL:31M1_20210917_La_2_1215,M1,HSL:2314602,Matinkylä
46980,46987,7,46980,47012,32,True,UPDATED,1631912400,HSL:31M1_20210917_La_2_1222,M1,HSL:2314602,Matinkylä
47460,47457,-3,47460,47482,22,True,UPDATED,1631912400,HSL:31M1_20210917_La_2_1230,M1,HSL:2314602,Matinkylä
47520,47520,0,47520,47520,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1240,842,HSL:9208221,Getnäsintie
51000,51000,0,51000,51000,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1338,842,HSL:9208221,Getnäsintie
54720,54720,0,54720,54720,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1438,842,HSL:9208221,Getnäsintie
58320,58320,0,58320,58320,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1538,842,HSL:9208221,Getnäsintie
61920,61920,0,61920,61920,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1638,842,HSL:9208221,Getnäsintie
48480,48480,0,48480,48480,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1326,842,HSL:9208222,Stor-Rösintie
52080,52080,0,52080,52080,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1426,842,HSL:9208222,Stor-Rösintie
55680,55680,0,55680,55680,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1526,842,HSL:9208222,Stor-Rösintie
59280,59280,0,59280,59280,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1626,842,HSL:9208222,Stor-Rösintie
62880,62880,0,62880,62880,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1726,842,HSL:9208222,Stor-Rösintie
47520,47520,0,47520,47520,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1240,842,HSL:9208224,Stor-Rösintie
51000,51000,0,51000,51000,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1338,842,HSL:9208224,Stor-Rösintie
54720,54720,0,54720,54720,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1438,842,HSL:9208224,Stor-Rösintie
58320,58320,0,58320,58320,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1538,842,HSL:9208224,Stor-Rösintie
61920,61920,0,61920,61920,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1638,842,HSL:9208224,Stor-Rösintie
48540,48540,0,48540,48540,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1326,842,HSL:9208220,Getnäsintie
52140,52140,0,52140,52140,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1426,842,HSL:9208220,Getnäsintie
55740,55740,0,55740,55740,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1526,842,HSL:9208220,Getnäsintie
59340,59340,0,59340,59340,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1626,842,HSL:9208220,Getnäsintie
62940,62940,0,62940,62940,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1726,842,HSL:9208220,Getnäsintie
45360,45356,-4,45360,45360,0,True,UPDATED,1631912400,HSL:9842_20210917_La_2_1226,842,HSL:9208214,Söderkulla
46860,46860,0,46860,46860,0,False,SCHEDULED,1631912400,HSL:9844_20210917_La_2_1255,844,HSL:9208214,Söderkulla
48000,48000,0,48000,48000,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1305,841,HSL:9208214,Söderkulla
48300,48300,0,48300,48300,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1305,848,HSL:9208214,Söderkulla
48960,48960,0,48960,48960,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1326,842,HSL:9208214,Söderkulla
45960,46032,72,45960,46032,72,True,UPDATED,1631912400,HSL:9844_20210917_La_1_1220,844,HSL:9208216,Söderkulla
49260,49260,0,49260,49260,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1315,841,HSL:9208216,Söderkulla
51960,51960,0,51960,51960,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1400,841,HSL:9208216,Söderkulla
53160,53160,0,53160,53160,0,False,SCHEDULED,1631912400,HSL:9844_20210917_La_1_1418,844,HSL:9208216,Söderkulla
55680,55680,0,55680,55680,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1500,841,HSL:9208216,Söderkulla
46200,46200,0,46200,46200,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1218,848,HSL:9208217,Söderkulla
47160,47160,0,47160,47160,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1240,842,HSL:9208217,Söderkulla
48360,48360,0,48360,48360,0,False,SCHEDULED,1631912400,HSL:9843_20210917_La_1_1300,843,HSL:9208217,Söderkulla
49800,49800,0,49800,49800,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1318,848,HSL:9208217,Söderkulla
50640,50640,0,50640,50640,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1338,842,HSL:9208217,Söderkulla
45360,45336,-24,45360,45347,-13,True,UPDATED,1631912400,HSL:4623K_20210917_La_2_1203,623K,HSL:1283187,Käskynhaltijantie
45480,45554,74,45480,45564,84,True,UPDATED,1631912400,HSL:4611_20210917_La_2_1208,611,HSL:1283187,Käskynhaltijantie
45720,45720,0,45720,45720,0,False,SCHEDULED,1631912400,HSL:4615_20210917_La_2_1219,615,HSL:1283187,Käskynhaltijantie
46620,46596,-24,46620,46596,-24,True,UPDATED,1631912400,HSL:4614_20210917_La_2_1234,614,HSL:1283187,Käskynhaltijantie
46680,46645,-35,46680,46654,-26,True,UPDATED,1631912400,HSL:4611_20210917_La_2_1228,611,HSL:1283187,Käskynhaltijantie
45360,45360,0,45360,45360,0,True,UPDATED,1631912400,HSL:9842_20210917_La_2_1226,842,HSL:9208210,Kallbäck
46860,46860,0,46860,46860,0,False,SCHEDULED,1631912400,HSL:9844_20210917_La_2_1255,844,HSL:9208210,Kallbäck
48000,48000,0,48000,48000,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1305,841,HSL:9208210,Kallbäck
48360,48360,0,48360,48360,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_2_1305,848,HSL:9208210,Kallbäck
48960,48960,0,48960,48960,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1326,842,HSL:9208210,Kallbäck
45900,45972,72,45900,45972,72,True,UPDATED,1631912400,HSL:9844_20210917_La_1_1220,844,HSL:9208211,Kallbäck
46200,46200,0,46200,46200,0,False,SCHEDULED,1631912400,HSL:7848_20210917_La_1_1218,848,HSL:9208211,Kallbäck
47160,47160,0,47160,47160,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1240,842,HSL:9208211,Kallbäck
48360,48360,0,48360,48360,0,False,SCHEDULED,1631912400,HSL:9843_20210917_La_1_1300,843,HSL:9208211,Kallbäck
49200,49200,0,49200,49200,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1315,841,HSL:9208211,Kallbäck
47460,47460,0,47460,47460,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1240,842,HSL:9208219,Sipoonl. levähd.al.
50940,50940,0,50940,50940,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1338,842,HSL:9208219,Sipoonl. levähd.al.
54660,54660,0,54660,54660,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1438,842,HSL:9208219,Sipoonl. levähd.al.
58260,58260,0,58260,58260,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1538,842,HSL:9208219,Sipoonl. levähd.al.
61860,61860,0,61860,61860,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1638,842,HSL:9208219,Sipoonl. levähd.al.
49440,49440,0,49440,49440,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1315,841,HSL:9208203,Hansas
52140,52140,0,52140,52140,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1400,841,HSL:9208203,Hansas
55860,55860,0,55860,55860,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1500,841,HSL:9208203,Hansas
60360,60360,0,60360,60360,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1615,841,HSL:9208203,Hansas
63000,63000,0,63000,63000,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1700,841,HSL:9208203,Hansas
47760,47760,0,47760,47760,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1305,841,HSL:9208204,Hansas
51360,51360,0,51360,51360,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1405,841,HSL:9208204,Hansas
54960,54960,0,54960,54960,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1505,841,HSL:9208204,Hansas
58560,58560,0,58560,58560,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1605,841,HSL:9208204,Hansas
62160,62160,0,62160,62160,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1705,841,HSL:9208204,Hansas
49380,49380,0,49380,49380,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1315,841,HSL:9208205,Söderkullan kartano
52080,52080,0,52080,52080,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1400,841,HSL:9208205,Söderkullan kartano
55800,55800,0,55800,55800,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1500,841,HSL:9208205,Söderkullan kartano
60300,60300,0,60300,60300,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1615,841,HSL:9208205,Söderkullan kartano
62940,62940,0,62940,62940,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1700,841,HSL:9208205,Söderkullan kartano
47880,47880,0,47880,47880,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1305,841,HSL:9208206,Söderkullan kartano
51480,51480,0,51480,51480,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1405,841,HSL:9208206,Söderkullan kartano
55080,55080,0,55080,55080,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1505,841,HSL:9208206,Söderkullan kartano
58680,58680,0,58680,58680,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1605,841,HSL:9208206,Söderkullan kartano
62280,62280,0,62280,62280,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1705,841,HSL:9208206,Söderkullan kartano
49500,49500,0,49500,49500,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1315,841,HSL:9208201,Pilvijärventie
52200,52200,0,52200,52200,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1400,841,HSL:9208201,Pilvijärventie
55920,55920,0,55920,55920,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1500,841,HSL:9208201,Pilvijärventie
60420,60420,0,60420,60420,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1615,841,HSL:9208201,Pilvijärventie
63060,63060,0,63060,63060,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1700,841,HSL:9208201,Pilvijärventie
47760,47760,0,47760,47760,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1305,841,HSL:9208202,Pilvijärventie
51360,51360,0,51360,51360,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1405,841,HSL:9208202,Pilvijärventie
54960,54960,0,54960,54960,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1505,841,HSL:9208202,Pilvijärventie
58560,58560,0,58560,58560,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1605,841,HSL:9208202,Pilvijärventie
62160,62160,0,62160,62160,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1705,841,HSL:9208202,Pilvijärventie
45840,46248,408,45840,46255,415,True,UPDATED,1631912400,HSL:6173_20210917_La_1_1151,173,HSL:6070221,Sokeritehtaantie
49440,49440,0,49440,49440,0,False,SCHEDULED,1631912400,HSL:6173_20210917_La_1_1251,173,HSL:6070221,Sokeritehtaantie
53040,53040,0,53040,53040,0,False,SCHEDULED,1631912400,HSL:6173_20210917_La_1_1349,173,HSL:6070221,Sokeritehtaantie
56640,56640,0,56640,56640,0,False,SCHEDULED,1631912400,HSL:6173_20210917_La_1_1448,173,HSL:6070221,Sokeritehtaantie
60180,60180,0,60180,60180,0,False,SCHEDULED,1631912400,HSL:6173_20210917_La_1_1548,173,HSL:6070221,Sokeritehtaantie
45840,46237,397,45840,46237,397,True,UPDATED,1631912400,HSL:6173_20210917_La_1_1151,173,HSL:6070222,Edis
48060,48060,0,48060,48060,0,False,SCHEDULED,1631912400,HSL:6173_20210917_La_2_1301,173,HSL:6070222,Edis
49380,49380,0,49380,49380,0,False,SCHEDULED,1631912400,HSL:6173_20210917_La_1_1251,173,HSL:6070222,Edis
51660,51660,0,51660,51660,0,False,SCHEDULED,1631912400,HSL:6173_20210917_La_2_1401,173,HSL:6070222,Edis
52980,52980,0,52980,52980,0,False,SCHEDULED,1631912400,HSL:6173_20210917_La_1_1349,173,HSL:6070222,Edis
45540,45920,380,45540,45927,387,True,UPDATED,1631912400,HSL:6173_20210917_La_1_1151,173,HSL:6070220,Ristikalliontie
47760,47760,0,47760,47760,0,False,SCHEDULED,1631912400,HSL:6173_20210917_La_2_1301,173,HSL:6070220,Ristikalliontie
49140,49140,0,49140,49140,0,False,SCHEDULED,1631912400,HSL:6173_20210917_La_1_1251,173,HSL:6070220,Ristikalliontie
51360,51360,0,51360,51360,0,False,SCHEDULED,1631912400,HSL:6173_20210917_La_2_1401,173,HSL:6070220,Ristikalliontie
52740,52740,0,52740,52740,0,False,SCHEDULED,1631912400,HSL:6173_20210917_La_1_1349,173,HSL:6070220,Ristikalliontie
45780,46117,337,45780,46117,337,True,UPDATED,1631912400,HSL:6173_20210917_La_1_1151,173,HSL:6070218,Kantvik
